ASIA AVIATION - TOT RETURN IND,ADVANCED INFO SER. - TOT RETURN IND,AIRPORTS OF THAILAND - TOT RETURN IND,ASIAN SEA CORPORATION - TOT RETURN IND,ASIA SERMKIJ LEASING - TOT RETURN IND,BGK.AVIATION FUEL SVS. - TOT RETURN IND,BANK OF AYUDHYA - TOT RETURN IND,BANGKOK BANK - TOT RETURN IND,BANGCHAK CORPORATION ORS - TOT RETURN IND,BANGKOK DUSIT MED.SVS. - TOT RETURN IND,BANGKOK EXPRESSWAY AND METRO - TOT RETURN IND,BANGKOK INSURANCE - TOT RETURN IND,BANGKOK LIFE ASSURANCE - TOT RETURN IND
87190C(RI),314926(RI),28530Q(RI),140261(RI),31572P(RI),15382P(RI),749549(RI),933079(RI),140346(RI),314898(RI),8836T4(RI),755194(RI),68032M(RI)
35.24,14375.72,1593.64,216.17,704.55,655.32,391.66,1118.77,77.85,14203.15,143.07,7665.91,125.66
32.15,14459.54,1577.7,213.01,677.96,635.05,377.6,1072.03,74.42,14281.61,134.77,7596.21,121.33
32.45,15088.22,1561.77,211.43,686.83,635.05,385.64,1092.48,71,14909.38,137.88,7561.37,122.41
32.45,15926.45,1498.02,216.17,669.1,614.78,365.55,1039.9,69.53,14281.61,138.92,7596.21,124.58
37.09,16555.13,1713.16,235.1,717.84,651.94,379.61,1139.22,77.36,15694.09,157.58,7944.67,131.08
31.84,15758.8,1505.99,214.59,655.81,581,357.52,1028.22,66.1,13967.74,139.96,7665.91,118.08
31.53,16261.75,1529.89,217.74,664.67,584.38,363.54,1063.27,66.1,13967.74,138.92,7665.91,116.99
32.45,16932.34,1601.61,219.32,664.67,604.65,367.56,1074.96,70.51,14595.5,150.32,7665.91,120.24
33.07,16932.34,1617.54,225.63,677.96,621.54,369.57,1092.48,72.46,14595.5,156.54,7665.91,124.58
33.69,16680.86,1609.57,224.05,695.69,621.54,371.58,1145.06,71,14909.38,156.54,7665.91,127.83
32.45,16597.04,1585.67,228.79,682.39,624.91,369.57,1121.69,70.02,14595.5,157.58,7665.91,127.83
32.76,16848.51,1617.54,231.94,691.26,638.43,381.62,1174.27,73.44,14830.91,160.69,7665.91,128.91
32.15,16387.48,1577.7,236.68,677.96,635.05,381.62,1153.82,74.42,14752.44,158.62,7631.06,128.91
32.76,16680.86,1601.61,244.57,677.96,631.67,381.62,1136.3,84.7,15301.73,159.65,7631.06,131.08
34.62,16345.57,1593.64,249.3,638.08,635.05,383.63,1118.77,88.13,15144.79,157.58,7665.91,132.16
34.62,16345.57,1593.64,249.3,638.08,635.05,383.63,1118.77,88.13,15144.79,157.58,7665.91,132.16
38.02,16345.57,1832.68,257.19,664.67,668.83,401.71,1174.27,94.01,15851.02,171.06,7770.44,140.83
42.04,15716.89,1808.78,257.19,686.83,668.83,410.74,1226.85,90.09,15694.09,167.95,7805.29,140.83
45.13,16010.28,1808.78,268.23,686.83,699.23,406.64,1238.54,91.07,15851.02,170.02,7944.67,144.08
46.67,16136.01,1824.72,284.01,695.69,702.61,410.74,1244.38,90.58,15929.5,175.2,7944.67,147.33
43.89,16303.66,1776.91,301.37,731.14,705.98,412.8,1273.59,90.58,15929.5,186.61,7909.82,159.24
45.13,16052.19,1792.84,313.99,722.27,705.98,429.23,1361.22,94.5,16871.14,192.83,8223.43,160.33
45.13,15926.45,1745.03,310.84,726.71,709.36,431.28,1355.38,95.48,16243.38,184.53,8223.43,153.83
45.75,15800.72,1721.13,304.52,677.96,692.47,414.85,1296.96,89.11,15772.56,176.24,8084.05,148.41
46.36,16345.57,1864.56,309.26,700.12,702.61,421.01,1343.69,90.58,16243.38,185.57,8118.89,153.83
53.16,16303.66,1976.11,317.15,704.55,729.63,435.39,1390.43,91.07,16400.31,190.75,8397.65,155.99
55.33,16387.48,1928.3,332.93,691.26,749.9,433.33,1355.38,88.13,16478.79,187.64,8327.96,153.83
55.02,16932.34,1952.21,339.24,686.83,760.03,435.39,1276.01,86.66,16635.73,192.62,8258.27,155.99
56.56,16722.78,1920.33,347.13,686.83,797.19,439.5,1276.01,89.11,16321.85,193.67,8293.12,158.16
57.49,16638.95,1872.52,337.66,677.96,793.81,441.55,1257.69,89.11,16164.91,190.53,8223.43,157.08
59.35,16764.69,1872.52,350.28,700.12,783.68,439.5,1233.27,89.6,16086.44,191.57,8223.43,159.47
57.18,16722.78,1896.43,347.13,700.12,811.38,433.33,1221.06,88.62,16243.38,195.76,8153.74,160.58
58.11,16848.51,1912.37,353.44,708.98,818.43,435.39,1227.17,89.11,16243.38,196.81,8153.74,162.79
57.8,16597.04,1984.08,353.44,735.57,832.54,443.6,1269.9,90.58,16321.85,197.85,8258.27,171.65
57.8,16597.04,1984.08,353.44,735.57,832.54,443.6,1269.9,90.58,16321.85,197.85,8258.27,171.65
57.8,16597.04,1984.08,353.44,735.57,832.54,443.6,1269.9,90.58,16321.85,197.85,8258.27,171.65
54.71,16638.95,1928.3,353.44,731.14,811.38,443.6,1227.17,91.07,16164.91,192.62,8362.81,166.11
54.71,16638.95,1928.3,353.44,731.14,811.38,443.6,1227.17,91.07,16164.91,192.62,8362.81,166.11
50.69,16555.13,1896.43,350.14,704.55,793.74,429.23,1175.27,93.52,15615.61,193.67,8327.96,166.11
52.55,16219.84,1904.4,351.79,695.69,790.21,429.23,1172.22,93.03,15144.79,195.76,8432.5,165
52.85,16219.84,1912.37,355.09,695.69,797.27,437.44,1196.64,93.52,15537.14,203.09,8606.72,163.9
53.16,15968.36,1944.24,407.94,713.41,797.27,441.55,1187.48,95.97,15694.09,205.18,8920.33,163.9
52.55,16010.28,1920.33,437.67,713.41,790.21,437.44,1172.22,93.03,15615.61,205.18,9164.24,162.79
51.62,15926.45,1904.4,445.93,708.98,772.57,429.23,1163.06,90.58,15458.67,198.9,9233.93,162.79
51.93,15842.63,1880.49,429.41,717.84,769.04,433.33,1150.85,93.52,15380.21,198.9,9443,162.79
51.62,15800.72,1864.56,421.15,753.29,776.1,437.44,1150.85,100.86,15458.67,199.95,9652.07,162.79
55.64,15884.54,1912.37,445.93,784.31,793.74,441.55,1181.38,103.8,16243.38,205.18,9791.45,165
56.25,16052.19,1896.43,511.99,797.6,793.74,441.55,1172.22,103.8,16400.31,202.04,9756.61,167.22
54.09,16094.1,1872.52,511.99,802.03,793.74,443.6,1181.38,103.31,16321.85,198.9,9826.3,165
52.85,15800.72,1824.72,545.02,793.17,783.15,435.39,1163.06,99.88,16321.85,199.95,9756.61,162.79
54.09,15884.54,1848.62,549.15,797.6,783.15,437.44,1181.38,99.88,16478.79,203.09,9756.61,163.9
58.11,16010.28,1888.46,586.31,815.33,793.74,443.6,1202.75,101.84,16635.73,203.09,9756.61,165
64.91,16010.28,1960.18,578.05,815.33,821.96,457.98,1251.59,101.84,17263.49,205.18,9756.61,162.79
62.44,15884.54,1952.21,586.31,810.9,843.13,470.3,1337.06,104.29,17106.55,206.23,9756.61,169.43
60.89,16136.01,1976.11,569.8,815.33,829.01,460.03,1330.96,108.21,17655.84,206.23,9686.16,166.11
61.51,16052.19,1968.14,582.18,828.62,846.65,468.25,1404.22,108.21,17498.91,207.28,9756.61,166.11
64.91,16219.84,2023.92,573.92,833.05,878.4,474.41,1410.33,109.19,17812.79,208.32,9791.83,166.11
64.91,16219.84,2023.92,573.92,833.05,878.4,474.41,1410.33,109.19,17812.79,208.32,9791.83,166.11
68.62,16513.22,2151.41,553.28,846.35,917.21,539.1,1562.96,111.14,18362.07,209.37,9932.72,178.29
72.33,16848.51,2135.48,561.54,855.21,926.03,549.37,1544.64,115.06,18440.55,211.46,9897.5,181.62
71.09,16722.78,2135.48,545.02,850.78,926.03,564.77,1483.59,115.55,18362.07,215.65,9932.72,193.8
69.85,16345.57,2095.63,520.25,837.48,899.57,549.37,1501.91,109.68,18048.2,209.37,9932.72,190.48
69.24,16429.39,2119.54,524.38,846.35,899.57,549.37,1538.54,109.68,18205.14,209.37,9827.05,191.58
69.24,16261.75,2039.86,557.41,837.48,881.93,533.97,1520.22,107.23,17969.72,209.37,9862.28,184.94
69.24,16136.01,2071.73,578.05,846.35,878.4,528.83,1477.48,104.78,17655.84,209.37,9862.28,180.51
69.24,16052.19,1992.05,561.54,824.19,853.71,497,1379.8,102.82,17185.02,203.09,9686.16,173.86
71.09,16177.92,2015.95,582.18,833.05,867.82,507.27,1422.54,106.25,17577.37,204.14,9686.16,180.51
72.33,16010.28,2015.95,582.18,837.48,881.93,507.27,1440.85,108.21,17734.32,204.14,9686.16,183.83
71.71,16010.28,1968.14,573.92,837.48,881.93,501.11,1422.54,108.7,17734.32,206.23,9756.61,181.62
70.47,15926.45,1960.18,569.8,833.05,878.4,507.27,1410.33,107.23,17420.43,207.28,9756.61,180.51
66.76,15968.36,1912.37,553.28,824.19,857.24,478.52,1282.11,105.27,17577.37,204.14,9862.28,176.08
67.38,15926.45,1920.33,565.67,824.19,857.24,480.57,1294.33,106.25,17655.84,205.18,9932.72,178.29
64.29,15758.8,1904.4,549.15,815.33,832.54,476.46,1312.64,102.33,17498.91,203.09,9932.72,173.86
59.96,15716.89,1880.49,553.28,775.45,821.96,478.52,1330.96,105.76,17263.49,199.95,9897.5,172.76
57.18,15591.16,1880.49,553.28,766.59,818.43,470.3,1318.75,100.37,17263.49,198.9,9791.83,169.43
56.56,15674.98,1888.46,598.7,735.57,811.38,472.36,1318.75,99.88,17263.49,198.9,9791.83,170.54
61.51,15507.34,1928.3,631.73,753.29,821.96,468.25,1306.54,102.82,17655.84,198.9,9827.05,171.65
64.29,15549.25,1912.37,619.34,753.29,825.49,474.41,1318.75,103.8,17812.79,197.85,9827.05,170.54
63.05,15884.54,1968.14,627.6,771.02,829.01,476.46,1337.06,103.31,17969.72,199.95,9862.28,172.76
63.05,15758.8,1920.33,623.47,762.15,821.96,474.41,1312.64,104.78,17891.26,200.99,9897.5,171.65
63.05,15758.8,1920.33,623.47,762.15,821.96,474.41,1312.64,104.78,17891.26,200.99,9897.5,171.65
64.91,15758.8,1896.43,639.99,762.15,821.96,466.19,1306.54,105.76,17655.84,198.9,9862.28,177.19
62.44,15884.54,1832.68,631.73,757.72,814.9,468.25,1330.96,102.82,17655.84,197.85,9932.72,173.86
61.51,15968.36,1792.84,627.6,748.86,807.85,470.3,1324.85,100.86,17969.72,196.81,9932.72,174.97
59.65,15884.54,1753,619.34,731.14,811.38,466.19,1312.64,98.41,17891.26,197.85,9967.94,173.86
58.42,15758.8,1737.07,710.18,726.71,800.79,455.93,1300.43,94.99,17577.37,194.71,9932.72,172.76
56.25,15716.89,1729.1,693.66,726.71,783.15,447.71,1300.43,94.5,17498.91,190.53,9932.72,171.65
59.04,15633.07,1760.97,706.05,744.43,790.21,445.66,1330.96,95.97,17420.43,191.57,9967.94,171.65
57.18,15633.07,1753,710.18,744.43,790.21,443.6,1324.85,97.92,17185.02,191.57,10073.61,183.83
57.8,15884.54,1776.91,796.89,753.29,790.21,443.6,1337.06,97.43,17420.43,194.71,10073.61,192.69
57.18,16010.28,1768.94,784.5,762.15,779.63,435.39,1300.43,95.97,17341.97,189.48,10038.39,202.66
61.2,15716.89,1800.81,813.4,775.45,797.27,462.09,1324.85,101.84,17420.43,192.62,10038.39,198.23
58.73,15591.16,1800.81,784.5,762.15,783.15,457.98,1251.59,97.92,17185.02,189.48,10038.39,193.8
59.65,15674.98,1792.84,734.95,766.59,790.21,457.98,1282.11,98.9,17263.49,190.53,10144.05,201.55
58.42,15507.34,1760.97,718.44,757.72,790.21,443.6,1269.9,96.46,17028.08,187.39,10108.83,193.8
58.42,15507.34,1760.97,718.44,757.72,790.21,443.6,1269.9,96.46,17028.08,187.39,10108.83,193.8
58.42,15507.34,1760.97,718.44,757.72,790.21,443.6,1269.9,96.46,17028.08,187.39,10108.83,193.8
57.18,15591.16,1737.07,776.24,757.72,772.57,435.39,1221.06,95.97,17028.08,187.39,10108.83,186.05
55.64,15465.43,1665.35,834.05,740,747.88,431.28,1221.06,92.05,16949.62,181.1,10038.39,180.51
55.95,15507.34,1641.45,834.05,753.29,726.71,431.28,1214.96,94.99,17341.97,185.29,10003.16,179.4
56.56,15339.69,1585.67,858.82,757.72,716.13,435.39,1202.75,94.5,17106.55,183.2,9967.94,180.51
56.56,15465.43,1633.48,813.4,757.72,716.13,441.55,1221.06,95.48,16949.62,185.29,9967.94,182.72
56.25,15507.34,1577.7,834.05,757.72,716.13,449.76,1245.48,96.95,16949.62,186.34,10003.16,181.62
55.95,15926.45,1585.67,834.05,762.15,719.66,451.82,1221.06,96.46,16635.73,185.29,9932.72,181.62
55.64,15884.54,1561.77,908.37,766.59,723.18,441.55,1221.06,94.5,16400.31,183.2,9967.94,178.29
55.64,15968.36,1561.77,941.4,762.15,719.66,439.5,1211.9,94.01,16243.38,182.15,10003.16,174.97
59.35,16136.01,1697.22,916.63,766.59,740.82,441.55,1269.9,93.52,16557.27,187.39,9967.94,181.62
59.35,16136.01,1697.22,916.63,766.59,740.82,441.55,1269.9,93.52,16557.27,187.39,9967.94,181.62
63.05,16177.92,1792.84,883.6,802.03,783.15,451.82,1337.06,95.48,16635.73,191.57,10003.16,179.4
60.58,16052.19,1721.13,817.53,802.03,765.52,443.6,1300.43,93.52,16400.31,192.62,9932.72,170.54
60.27,16052.19,1729.1,767.99,810.9,769.04,437.44,1282.11,93.52,16007.96,189.48,9897.5,169.43
59.04,16094.1,1760.97,825.79,806.47,772.57,443.6,1306.54,93.52,16164.91,192.62,9897.5,171.65
57.18,15946.57,1697.22,801.02,802.03,754.93,451.82,1288.22,91.07,15615.61,190.53,9897.5,166.11
57.18,15818.66,1681.29,842.31,793.17,740.82,443.6,1251.59,89.6,15537.14,191.57,9897.5,162.79
56.87,15776.02,1721.13,825.79,793.17,747.88,439.5,1269.9,84.21,15772.56,190.53,9932.72,160.58
59.04,15861.3,1808.78,900.11,802.03,751.4,431.28,1282.11,86.17,15694.09,193.67,10003.16,161.68
60.58,15989.21,1816.75,891.85,810.9,754.93,439.5,1276.01,84.7,16007.96,193.67,10003.16,162.79
59.35,15946.57,1816.75,933.14,819.76,769.04,437.44,1294.33,85.68,15851.02,193.67,10038.39,171.65
64.29,15733.38,1808.78,966.18,819.76,779.63,441.55,1306.54,86.66,15851.02,194.71,10038.39,176.08
62.44,15690.74,1808.78,858.82,824.19,776.1,443.6,1306.54,87.64,16007.96,194.71,10038.39,181.62
64.91,15605.47,1784.87,842.31,819.76,776.1,437.44,1300.43,86.66,16321.85,189.48,10038.39,178.29
63.67,15562.83,1792.84,842.31,819.76,769.04,435.39,1269.9,85.68,16164.91,189.48,10038.39,173.86
63.67,15648.11,1816.75,875.34,824.19,769.04,439.5,1288.22,86.66,16086.44,189.48,10073.98,174.97
62.44,15648.11,1856.59,867.08,824.19,765.52,437.44,1276.01,84.7,16321.85,189.48,10073.98,173.86
62.44,15648.11,1856.59,867.08,824.19,765.52,437.44,1276.01,84.7,16321.85,189.48,10073.98,173.86
62.44,15648.11,1856.59,867.08,824.19,765.52,437.44,1276.01,84.7,16321.85,189.48,10073.98,173.86
57.8,15477.55,1856.59,916.63,819.76,758.46,433.33,1294.33,83.24,16321.85,188.43,10073.98,180.51
58.42,15392.28,1848.62,933.14,828.62,740.82,431.28,1312.64,83.73,16007.96,188.43,10038.39,183.83
56.87,15520.19,1848.62,908.37,824.19,740.82,429.23,1282.11,83.24,16164.91,190.53,10073.98,182.72
56.87,15434.92,1856.59,891.85,824.19,744.35,427.17,1257.69,83.24,16007.96,187.39,10073.98,182.72
56.56,15477.55,1848.62,916.63,815.33,740.82,416.91,1251.59,80.79,16007.96,188.43,10073.98,183.83
59.96,15434.92,1896.43,949.66,819.76,751.4,416.91,1263.8,81.77,16086.44,189.48,10073.98,190.48
59.04,15477.55,1960.18,957.92,846.35,751.4,412.8,1221.06,82.75,16321.85,187.39,10073.98,193.8
57.8,15136.45,1920.33,916.63,824.19,744.35,406.64,1208.85,81.77,16243.38,187.39,10038.39,192.69
57.49,15264.36,1920.33,924.89,828.62,740.82,404.58,1233.27,81.77,15929.5,185.29,10073.98,187.15
57.49,15136.45,1896.43,900.11,815.33,747.88,404.58,1227.17,79.32,15772.56,185.29,10073.98,194.9
57.18,15008.54,1880.49,900.11,806.47,737.29,402.53,1190.54,77.36,15772.56,183.2,10073.98,199.33
57.18,15008.54,1880.49,933.14,802.03,730.24,404.58,1169.17,76.38,15772.56,184.25,10038.39,198.23
56.87,14582.16,1800.81,924.89,788.74,726.71,408.69,1178.32,74.91,15694.09,184.25,10038.39,194.9
56.56,14496.88,1832.68,924.89,793.17,726.71,408.69,1172.22,74.42,15615.61,180.06,10038.39,193.8
56.56,14880.63,1872.52,957.92,802.03,726.71,412.8,1227.17,74.91,15772.56,182.15,10002.79,194.9
56.56,14837.98,1848.62,941.4,806.47,733.77,404.58,1196.64,76.38,15694.09,182.15,9931.6,202.66
55.64,14582.16,1800.81,957.92,797.6,723.18,400.48,1172.22,73.44,15223.26,179.01,10002.79,194.9
54.09,14539.52,1800.81,966.18,797.6,730.24,400.48,1175.27,73.93,15458.67,177.96,9931.6,203.76
54.09,14496.88,1784.87,1040.5,797.6,723.18,396.37,1147.8,71.48,15301.73,177.96,9896,201.55
54.4,14837.98,1792.84,1057.01,806.47,726.71,392.26,1150.85,71.97,15301.73,179.01,9896,200.44
54.71,14624.8,1768.94,1023.98,810.9,716.13,398.42,1156.96,75.4,15144.79,177.96,9931.6,207.09
55.95,14795.35,1824.72,1057.01,824.19,712.6,400.48,1156.96,75.4,15144.79,182.15,9896,204.87
55.02,15051.18,1824.72,1131.33,828.62,712.6,402.53,1166.11,75.89,15144.79,183.2,9896,207.09
53.78,15093.81,1832.68,1114.82,828.62,716.13,402.53,1160.01,75.89,15066.32,182.15,9860.4,202.66
54.09,15221.73,1832.68,1114.82,824.19,716.13,402.53,1175.27,76.87,14830.91,183.2,9860.4,215.95
54.09,15221.73,1832.68,1114.82,824.19,716.13,402.53,1175.27,76.87,14830.91,183.2,9860.4,215.95
52.24,15008.54,1824.72,1156.11,824.19,712.6,404.58,1153.9,75.89,14595.5,181.1,9824.8,211.52
50.69,14965.9,1776.91,1081.79,815.33,698.49,408.69,1153.9,73.93,14595.5,176.92,9753.61,204.87
50.69,14795.35,1784.87,1098.3,815.33,687.91,400.48,1153.9,72.95,14438.55,177.96,9789.21,199.33
47.91,14795.35,1705.19,1081.79,797.6,656.16,386.1,1102.01,71.48,14281.61,170.64,9789.21,190.48
48.53,14667.43,1729.1,1081.79,802.03,666.74,386.1,1120.32,70.51,14203.15,170.64,9789.21,187.15
48.53,14624.8,1753,1073.53,806.47,670.27,388.15,1166.11,71.97,14046.2,171.68,9789.21,188.26
47.91,14582.16,1721.13,1065.27,802.03,673.79,388.15,1156.96,72.46,14046.2,174.82,9789.21,192.69
47.91,14582.16,1721.13,1065.27,802.03,673.79,388.15,1156.96,72.46,14046.2,174.82,9789.21,192.69
47.29,14710.07,1713.16,1081.79,793.17,687.91,390.21,1144.75,74.91,13967.74,172.73,9789.21,193.8
46.67,14667.43,1729.1,1131.33,788.74,687.91,388.15,1147.8,72.95,13889.26,171.68,9789.21,190.48
47.29,14752.71,1689.26,1114.82,802.03,691.43,388.15,1172.22,71.97,13889.26,171.68,9753.61,193.8
45.75,14880.63,1633.48,1098.3,802.03,698.49,390.21,1193.59,71.97,13810.8,171.68,9753.61,201.55
44.2,14710.07,1649.42,1090.04,797.6,698.49,388.15,1181.38,71,13732.32,171.68,9611.22,198.23
45.44,14582.16,1681.29,1098.3,802.03,691.43,390.21,1196.64,71.48,13732.32,173.78,9682.42,200.44
46.98,14539.52,1689.26,1106.56,815.33,691.43,396.37,1211.9,74.42,13810.8,175.87,9718.02,202.66
46.36,14667.43,1737.07,1123.08,815.33,687.91,398.42,1193.59,73.44,13810.8,174.82,9718.02,200.44
47.91,15264.36,1808.78,1098.3,828.62,709.07,408.69,1239.38,75.4,14360.09,182.15,9753.61,196.01
48.53,14837.98,1776.91,1090.04,828.62,705.54,412.8,1300.43,73.93,14203.15,179.01,9753.61,197.12
49.15,15264.36,1824.72,1057.01,850.78,723.18,425.12,1294.33,77.36,14517.03,185.29,9753.61,197.12
57.8,15477.55,2159.38,957.92,868.5,783.15,451.82,1404.22,84.21,16321.85,192.62,9824.8,205.98
56.87,15520.19,2159.38,982.69,868.5,769.04,460.03,1379.8,84.21,16557.27,192.62,9789.21,205.98
55.64,15008.54,2087.67,974.43,864.07,747.88,470.3,1379.8,82.26,16949.62,191.57,9718.02,196.01
55.64,14880.63,2087.67,974.43,872.93,761.99,464.14,1422.54,85.19,16792.66,191.57,9753.61,201.55
56.25,14880.63,2095.63,949.66,908.38,783.15,466.19,1428.64,85.68,17028.08,193.67,9931.6,201.55
56.87,14880.63,2103.6,941.4,943.83,783.15,464.14,1428.64,86.66,17577.37,189.48,9896,209.3
57.49,14965.9,2127.51,924.89,939.4,779.63,472.36,1440.85,87.15,17812.79,191.57,9896,207.09
59.35,15051.18,2135.48,941.4,943.83,779.63,486.73,1440.85,89.6,17734.32,191.57,9896,205.98
63.67,14965.9,2159.38,949.66,948.26,797.27,511.38,1477.48,91.56,18283.61,193.67,9896,211.52
65.53,15307,2175.32,949.66,974.85,839.6,533.97,1508.01,94.01,18048.2,197.85,9896,214.84
63.05,15179.09,2143.44,933.14,965.99,839.6,528.83,1495.8,93.03,17655.84,195.76,9896,227.02
64.29,15093.81,2135.48,924.89,965.99,850.18,528.83,1526.33,98.41,17655.84,194.71,9896,232.56
64.91,15221.73,2143.44,941.4,970.42,850.18,539.1,1514.12,97.92,17655.84,195.76,9931.6,232.56
64.91,15307,2111.57,990.95,957.12,853.71,533.97,1495.8,96.95,17655.84,194.71,9895.61,235.88
63.05,14965.9,2039.86,966.18,957.12,825.49,511.38,1440.85,95.97,16871.14,191.57,9895.61,221.48
62.44,15179.09,2087.67,990.95,965.99,843.13,523.7,1477.48,95.97,17106.55,190.53,9895.61,242.52
63.05,15349.64,2047.83,1007.46,957.12,846.65,513.43,1508.01,95.48,16949.62,188.43,9895.61,233.66
65.53,15392.28,2063.76,999.21,965.99,843.13,518.56,1526.33,99.39,17028.08,188.43,9931.6,239.2
68.62,15477.55,2111.57,999.21,908.38,853.71,523.7,1520.22,100.86,17341.97,188.43,9895.61,245.85
68.62,15477.55,2111.57,999.21,908.38,853.71,523.7,1520.22,100.86,17341.97,188.43,9895.61,245.85
71.09,15776.02,2157.47,990.95,930.54,871.35,544.24,1562.96,102.33,17341.97,189.48,9931.6,248.06
76.04,16117.12,2173.45,949.66,948.26,917.21,559.64,1605.7,106.74,17341.97,192.62,9931.6,254.71
76.04,16117.12,2173.45,949.66,948.26,917.21,559.64,1605.7,106.74,17341.97,192.62,9931.6,254.71
76.04,16117.12,2173.45,949.66,948.26,917.21,559.64,1605.7,106.74,17341.97,192.62,9931.6,254.71
87.78,16287.68,2069.57,900.11,948.26,917.21,569.91,1562.96,105.27,17263.49,191.57,9931.6,252.49
87.78,15989.21,2109.52,933.14,961.56,917.21,564.77,1544.64,105.27,17420.43,189.48,9931.6,251.38
87.16,16031.85,2141.49,949.66,961.56,926.03,564.77,1569.06,106.74,17498.91,190.53,9931.6,250.28
85.31,16117.12,2109.52,957.92,988.14,934.85,564.77,1569.06,106.74,17341.97,189.48,9931.6,253.6
82.84,15989.21,2077.56,949.66,988.14,908.39,549.37,1526.33,106.74,17106.55,190.53,9967.58,252.49
74.18,15136.45,1989.66,842.31,930.54,874.88,505.21,1440.85,97.43,16164.91,177.96,9823.64,249.17
74.8,15221.73,1989.66,842.31,957.12,864.29,513.43,1465.27,96.95,16243.38,176.92,9895.61,245.85
71.71,15136.45,1957.7,842.31,948.26,843.13,518.56,1434.75,95.48,16086.44,176.92,9859.63,235.88
77.89,15221.73,1973.68,867.08,957.12,839.6,528.83,1489.7,97.92,16243.38,177.96,9823.64,248.06
77.27,15264.36,1997.66,850.56,970.42,860.76,682.86,1483.59,100.37,16243.38,177.96,9859.63,241.42
73.56,15093.81,1965.69,834.05,988.14,843.13,667.46,1440.85,97.92,15929.5,176.92,9895.61,230.34
74.8,15221.73,1997.66,813.4,983.71,853.71,646.92,1477.48,100.86,16557.27,180.06,9895.61,235.88
72.95,15008.54,1989.66,809.27,983.71,839.6,641.79,1446.96,100.86,16321.85,173.78,9931.6,232.56
72.95,15008.54,1989.66,809.27,983.71,839.6,641.79,1446.96,100.86,16321.85,173.78,9931.6,232.56
72.95,15008.54,1989.66,809.27,983.71,839.6,641.79,1446.96,100.86,16321.85,173.78,9931.6,232.56
74.18,15008.54,1973.68,817.53,974.85,843.13,641.79,1471.38,108.7,16321.85,174.82,9931.6,245.85
76.65,15221.73,2061.58,867.08,974.85,846.65,662.32,1477.48,124.85,16635.73,175.87,9967.58,248.06
76.65,15307,2021.63,875.34,970.42,846.65,703.4,1489.7,119.96,16400.31,173.78,9895.61,254.71
76.65,15392.28,2069.57,875.34,965.99,860.76,713.67,1526.33,121.92,16635.73,177.96,9895.61,271.32
76.65,15733.38,2085.55,858.82,974.85,853.71,693.13,1526.33,123.63,17028.08,179.01,9859.63,267.99
76.65,15520.19,2029.62,1007.46,965.99,839.6,688,1514.12,120.45,16714.2,174.82,9859.63,287.93
76.65,15392.28,1973.68,1015.72,961.56,839.6,703.4,1514.12,124.85,16557.27,172.73,9823.64,293.46
72.95,15477.55,1973.68,1007.46,979.28,839.6,718.8,1538.54,130.97,16714.2,172.73,9787.66,282.39
72.33,15392.28,1957.7,982.69,961.56,836.07,723.94,1526.33,128.53,16792.66,171.68,9715.69,273.53
72.95,15349.64,1941.72,966.18,970.42,825.49,708.53,1514.12,127.3,16792.66,172.73,9715.69,274.64
71.09,15264.36,1933.73,999.21,970.42,814.9,688,1483.59,129.75,16557.27,174.82,9715.69,266.89
69.24,15264.36,1941.72,1007.46,974.85,850.18,688,1483.59,129.75,16635.73,173.78,9715.69,262.46
69.85,15136.45,1957.7,1023.98,983.71,850.18,677.73,1483.59,126.08,16635.73,173.78,9679.71,260.24
72.33,15136.45,1933.73,1048.75,988.14,850.18,672.59,1550.75,127.3,16792.66,172.73,9751.68,262.46
71.09,15093.81,1909.76,1081.79,983.71,853.71,657.19,1489.7,119.47,16557.27,172.73,9715.69,262.46
71.09,15008.54,1909.76,1040.5,983.71,850.18,646.92,1471.38,123.63,16949.62,170.64,9715.69,260.24
71.09,15051.18,1925.74,1023.98,979.28,853.71,652.06,1483.59,122.41,16871.14,171.68,9679.71,261.35
77.89,14965.9,1925.74,1040.5,983.71,846.65,652.06,1453.06,121.43,16792.66,170.64,9679.71,265.78
75.42,14837.98,1917.75,1040.5,970.42,836.07,636.65,1416.43,116.04,16635.73,169.59,9571.76,265.78
76.65,14667.43,1901.77,1073.53,970.42,836.07,610.98,1385.91,118,16243.38,170.64,9607.74,260.24
75.42,14667.43,1941.72,1073.53,974.85,832.54,636.65,1392.01,124.85,16321.85,169.59,9679.71,263.56
78.51,14752.71,1981.67,1090.04,979.28,839.6,646.92,1385.91,126.08,16557.27,171.68,9679.71,274.64
76.04,14582.16,1973.68,1098.3,979.28,853.71,646.92,1404.22,126.08,16321.85,169.59,9715.69,270.21
